ID,SMILES_chiral,SMILES_no_chiral,Target_1,pIC50_1,Target_category,Dataset,pEC50,Target_2,pIC50_2
CHEMBL1257442,O=C(OCC)c1c(CCC)n2N=C(N(C)C)C=C(c3ccccc3)c2c1C(=O)OCC,O=C(OCC)c1c(CCC)n2N=C(N(C)C)C=C(c3ccccc3)c2c1C(=O)OCC,Diacylglycerol acyltransferase (DGAT),6.0809221,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257558,Fc1c(C=2c3c(C(=O)OCC)c(C(=O)OCC)c(CCC)n3N=C(N3CCOCC3)C=2)cccc1,Fc1c(C=2c3c(C(=O)OCC)c(C(=O)OCC)c(CCC)n3N=C(N3CCOCC3)C=2)cccc1,Diacylglycerol acyltransferase (DGAT),6.2441254,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257559,Fc1cc(C=2c3c(C(=O)OCC)c(C(=O)OCC)c(CCC)n3N=C(N3CCOCC3)C=2)ccc1,Fc1cc(C=2c3c(C(=O)OCC)c(C(=O)OCC)c(CCC)n3N=C(N3CCOCC3)C=2)ccc1,Diacylglycerol acyltransferase (DGAT),6.5686364,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257679,Fc1ccc(C=2c3c(C(=O)OCC)c(C(=O)OCC)c(CCC)n3N=C(N3CCOCC3)C=2)cc1,Fc1ccc(C=2c3c(C(=O)OCC)c(C(=O)OCC)c(CCC)n3N=C(N3CCOCC3)C=2)cc1,Diacylglycerol acyltransferase (DGAT),6.5376019,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257680,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(CCC)c2c1C(=O)OCC,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(CCC)c2c1C(=O)OCC,Diacylglycerol acyltransferase (DGAT),5.5228786,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257801,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C(C)(C)C)c2c1C(=O)OCC,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C(C)(C)C)c2c1C(=O)OCC,Diacylglycerol acyltransferase (DGAT),5.5228786,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257802,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C3CCC3)c2c1C(=O)OCC,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C3CCC3)c2c1C(=O)OCC,Diacylglycerol acyltransferase (DGAT),5.5228786,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257919,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C3CCCC3)c2c1C(=O)OCC,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C3CCCC3)c2c1C(=O)OCC,Diacylglycerol acyltransferase (DGAT),5.5228786,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257920,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C3CCCCC3)c2c1C(=O)OCC,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)C=C(C3CCCCC3)c2c1C(=O)OCC,Diacylglycerol acyltransferase (DGAT),5.5228786,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258375,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C(C)(C)C)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C(C)(C)C)n1,Diacylglycerol acyltransferase (DGAT),7.318759,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258829,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C2CCCC2)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C2CCCC2)n1,Diacylglycerol acyltransferase (DGAT),7.318759,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258944,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C2CCCCC2)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C2CCCCC2)n1,Diacylglycerol acyltransferase (DGAT),7.251812,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258148,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C(C)C)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C(C)C)n1,Diacylglycerol acyltransferase (DGAT),7.2441254,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258147,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCC)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCC)n1,Diacylglycerol acyltransferase (DGAT),7.1870866,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258263,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCCC)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCCC)n1,Diacylglycerol acyltransferase (DGAT),7.1366773,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257209,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(N2CCCC2)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(N2CCCC2)n1,Diacylglycerol acyltransferase (DGAT),7,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258030,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CC)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CC)n1,Diacylglycerol acyltransferase (DGAT),6.9586072,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258488,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCCCC)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCCCC)n1,Diacylglycerol acyltransferase (DGAT),6.9586072,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258709,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(Cc2ccccc2)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(Cc2ccccc2)n1,Diacylglycerol acyltransferase (DGAT),6.9208188,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257329,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(N(C)C)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(N(C)C)n1,Diacylglycerol acyltransferase (DGAT),6.8538718,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258601,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(-c2ccccc2)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(-c2ccccc2)n1,Diacylglycerol acyltransferase (DGAT),6.7447276,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257330,O=C(OCC)c1c(c(CCO)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCO)n1,O=C(OCC)c1c(c(CCO)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(CCO)n1,Diacylglycerol acyltransferase (DGAT),6.7447276,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1258029,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C)n1,O=C(OCC)c1c(c(CCC)n2N=C(N3CCOCC3)C=C(c3ccccc3)c12)-c1onc(C)n1,Diacylglycerol acyltransferase (DGAT),6.4202166,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1257443,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)N=C(c3ccccc3)c2c1C(=O)OCC,O=C(OCC)c1c(CCC)n2N=C(N3CCOCC3)N=C(c3ccccc3)c2c1C(=O)OCC,Diacylglycerol acyltransferase (DGAT),6.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1290746,Fc1c(N2C(=N)C(C(=O)Nc3c(C)ccc(C(=O)N=C4NOC=C4)c3)=CN2)cccc1,Fc1c(N2C(=N)C(C(=O)Nc3c(C)ccc(C(=O)N=C4NOC=C4)c3)=CN2)cccc1,Diacylglycerol acyltransferase (DGAT),4.6989698,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766814,FC(F)(F)c1c(C(=O)Nc2cnc(N(CCOC)C)cc2)nc(C)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N(CCOC)C)cc2)nc(C)o1,Diacylglycerol acyltransferase (DGAT),4.821023,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766813,FC(F)(F)c1c(C(=O)Nc2cnc(N(CCOC)C)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N(CCOC)C)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.4202166,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766816,FC(F)(F)c1c(C(=O)Nc2cnc(N(CCOC)C)nc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N(CCOC)C)nc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.318759,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766815,FC(F)(F)c1c(C(=O)N(C)c2cnc(N(CCOC)C)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)N(C)c2cnc(N(CCOC)C)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),4.6073031,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766817,FC(F)(F)c1c(C(=O)Nc2ccc(N(CCOC)C)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(N(CCOC)C)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.4881167,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766883,FC(F)(F)c1c(C(=O)Nc2cnc(N3C[C@@](O)CC3)nc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CC(O)CC3)nc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.6252518,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766882,FC(F)(F)c1c(C(=O)Nc2cnc(N3CC(OCC)C3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CC(OCC)C3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.167491,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766885,FC(F)(F)c1c(C(=O)Nc2cnc(N3CC(OCC(=O)O)C3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CC(OCC(=O)O)C3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.6946487,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766884,FC(F)(F)c1c(C(=O)Nc2cnc(N3CC(F)(F)C3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CC(F)(F)C3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.7958798,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766886,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.2291479,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766887,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.5528421,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766888,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)OCC)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)OCC)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.3872161,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766889,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)OC)CC3)nc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)OC)CC3)nc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.1487417,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766890,FC(F)(F)c1c(C(=O)Nc2cnc(C3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(C3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.8927898,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766892,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.8664613,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766891,FC(F)(F)c1c(C(=O)Nc2cnc(C3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(C3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.0757208,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766893,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.782516,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766805,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)C4CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.1739254,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766806,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)OC)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.0757208,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766807,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(N3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.4559321,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766808,FC(F)(F)c1c(C(=O)Nc2cnc(C3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2cnc(C3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.8927898,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766809,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),6.5575204,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766811,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.2441254,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766810,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(N3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.1135092,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766812,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,FC(F)(F)c1c(C(=O)Nc2ccc(C3CCN(C(=O)C4CCC(C(=O)O)CC4)CC3)cc2)nc(-c2ccccc2)o1,Diacylglycerol acyltransferase (DGAT),7.0861859,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766894,FC(F)(F)COc1ncc(C(=O)NCCNC(=O)c2c(C(F)(F)F)nc(-c3ccccc3)[nH]2)cc1,FC(F)(F)COc1ncc(C(=O)NCCNC(=O)c2c(C(F)(F)F)nc(-c3ccccc3)[nH]2)cc1,Diacylglycerol acyltransferase (DGAT),7.3565474,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1766895,Fc1c(NC(=O)Nc2ccccc2)ccc(-c2ccc(C(=O)C3C(C(=O)O)CCC3)cc2)c1,Fc1c(NC(=O)Nc2ccccc2)ccc(-c2ccc(C(=O)C3C(C(=O)O)CCC3)cc2)c1,Diacylglycerol acyltransferase (DGAT),8.1549015,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834431,O=C(N=C1NC=C(c2ccc(C(=O)NCC(=O)O)cc2)C=C1)Nc1ccccc1,O=C(N=C1NC=C(c2ccc(C(=O)NCC(=O)O)cc2)C=C1)Nc1ccccc1,Diacylglycerol acyltransferase (DGAT),7.5228786,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834432,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)C)cc2)C=C1)Nc1ccccc1,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)C)cc2)C=C1)Nc1ccccc1,Diacylglycerol acyltransferase (DGAT),7.1426673,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834433,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)CO)cc2)C=C1)Nc1ccccc1,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)CO)cc2)C=C1)Nc1ccccc1,Diacylglycerol acyltransferase (DGAT),7.5528421,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834434,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)C(C)C)cc2)C=C1)Nc1ccccc1,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)C(C)C)cc2)C=C1)Nc1ccccc1,Diacylglycerol acyltransferase (DGAT),7.0555172,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834435,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)C(C)C)cc2)C=C1)Nc1ccccc1,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)C(C)C)cc2)C=C1)Nc1ccccc1,Diacylglycerol acyltransferase (DGAT),7.2924299,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834436,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)CC(C)C)cc2)C=C1)Nc1ccccc1,O=C(N=C1NC=C(c2ccc(C(=O)NC(C(=O)O)CC(C)C)cc2)C=C1)Nc1ccccc1,Diacylglycerol acyltransferase (DGAT),7.4948502,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834437,Fc1ccc(NC(=O)N=C2NC=C(c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)C=C2)cc1,Fc1ccc(NC(=O)N=C2NC=C(c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)C=C2)cc1,Diacylglycerol acyltransferase (DGAT),7.004365,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834438,Fc1c(NC(=O)N=C2NC=C(c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)C=C2)ccc(F)c1,Fc1c(NC(=O)N=C2NC=C(c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)C=C2)ccc(F)c1,Diacylglycerol acyltransferase (DGAT),7.2441254,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834440,Fc1c(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)cccc1,Fc1c(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)cccc1,Diacylglycerol acyltransferase (DGAT),7.8538718,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834200,Fc1cc(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)ccc1,Fc1cc(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)ccc1,Diacylglycerol acyltransferase (DGAT),7.7447276,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834201,Fc1ccc(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)cc1,Fc1ccc(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)cc1,Diacylglycerol acyltransferase (DGAT),7.7695513,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834202,FC(F)(F)Oc1c(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)cccc1,FC(F)(F)Oc1c(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)cccc1,Diacylglycerol acyltransferase (DGAT),7.19382,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834203,O=C(Nc1cnc(-c2ccc(C(=O)NC(C(=O)O)C(C)C)cc2)cc1)Nc1ccc(OC)cc1,O=C(Nc1cnc(-c2ccc(C(=O)NC(C(=O)O)C(C)C)cc2)cc1)Nc1ccc(OC)cc1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834204,Fc1c(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)ccc(F)c1,Fc1c(NC(=O)Nc2cnc(-c3ccc(C(=O)NC(C(=O)O)C(C)C)cc3)cc2)ccc(F)c1,Diacylglycerol acyltransferase (DGAT),7.8538718,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834206,Fc1c(N=C2Sc3c(N2)ccc(F)c3)ccc(-c2ccc(C(=O)C3C(C(=O)O)CCC3)cc2)c1,Fc1c(N=C2Sc3c(N2)ccc(F)c3)ccc(-c2ccc(C(=O)C3C(C(=O)O)CCC3)cc2)c1,Diacylglycerol acyltransferase (DGAT),7.1366773,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1835919,O=C(O)CC1CCC(c2ccc(N3C(=O)C=4C(=N)NC=NC=4OCC3)cc2)CC1,O=C(O)CC1CCC(c2ccc(N3C(=O)C=4C(=N)NC=NC=4OCC3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.7212462,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1835920,O=C(O)CC1CCC(c2ccc(C3C(C)(C)OC=4NC=NC(=N)C=4N3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3C(C)(C)OC=4NC=NC(=N)C=4N3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),6.5767541,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834554,O=C(O)CC1CCC(c2ccc([C@@]3OC=4C(=N)NC=NC=4OC3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3OC=4C(=N)NC=NC=4OC3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1833980,O=C(O)CC1CCC(c2ccc([C@]3OC=4C(=N)NC=NC=4OC3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3OC=4C(=N)NC=NC=4OC3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.7447276,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834555,O=C(N)CC1CCC(c2ccc([C@@]3OC=4C(=N)NC=NC=4OC3)cc2)CC1,O=C(N)CC1CCC(c2ccc(C3OC=4C(=N)NC=NC=4OC3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.0087738,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834556,N#CCC1CCC(c2ccc([C@@]3OC=4C(=N)N=CNC=4OC3)cc2)CC1,N#CCC1CCC(c2ccc(C3OC=4C(=N)N=CNC=4OC3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),6.6038008,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1834557,N=C1N=CNC=2OC[C@](c3ccc(C4CCC(Cc5onc(C)n5)CC4)cc3)OC1=2,N=C1N=CNC=2OCC(c3ccc(C4CCC(Cc5onc(C)n5)CC4)cc3)OC1=2,Diacylglycerol acyltransferase (DGAT),6.6478176,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
